YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-11-19,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.100,1,0.062,1,0.281,51,0.15,0
2010-11-19,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.100,1,0.062,1,0.281,51,0.15,0
2010-11-19,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.100,1,0.062,1,0.280,51,0.15,0
2010-11-19,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.100,1,0.062,1,0.280,51,0.15,0
2010-11-19,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.100,1,0.062,1,0.280,51,0.15,0
2010-11-19,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.100,1,0.062,1,0.279,51,0.15,0
2010-11-19,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.100,1,0.062,1,0.279,51,0.15,0
2010-11-20,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.100,1,0.062,1,0.279,51,0.15,0
2010-11-20,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.100,1,0.062,1,0.278,51,0.15,0
2010-11-20,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.100,1,0.062,1,0.278,51,0.15,0
2010-11-20,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.100,1,0.062,1,0.277,51,0.15,0
2010-11-20,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.100,1,0.062,1,0.277,51,0.15,0
2010-11-20,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.100,1,0.062,1,0.277,51,0.15,0
2010-11-20,7:00,89.0,117.0,5,315,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,28,9,31,1,28,1,10,9,16,1,10,-9900,99,-9900,99,-9900,99,1.2,3,0.100,1,0.108,1,0.276,51,0.15,0
2010-11-20,8:00,83.4,123.3,162,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,67,28,279,31,34,28,67,10,279,16,34,10,-9900,99,-9900,99,-9900,99,1.2,51,0.100,1,0.108,1,0.276,51,0.15,0
2010-11-20,9:00,74.6,134.5,371,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,209,28,569,31,59,28,209,10,569,16,59,10,-9900,99,-9900,99,-9900,99,1.3,51,0.100,1,0.108,1,0.275,51,0.15,0
2010-11-20,10:00,67.5,147.4,536,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,344,28,701,31,76,28,344,10,701,16,76,10,-9900,99,-9900,99,-9900,99,1.3,3,0.100,1,0.108,1,0.275,51,0.15,0
2010-11-20,11:00,62.7,162.0,643,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,437,28,763,31,87,28,437,10,763,16,87,10,-9900,99,-9900,99,-9900,99,1.2,51,0.100,1,0.108,1,0.275,51,0.15,0
2010-11-20,12:00,60.7,177.8,686,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,476,28,786,31,91,28,476,10,786,16,91,10,-9900,99,-9900,99,-9900,99,1.1,51,0.100,1,0.108,1,0.274,51,0.15,0
2010-11-20,13:00,61.8,193.8,661,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,454,28,776,31,88,28,454,10,776,16,88,10,-9900,99,-9900,99,-9900,99,1.1,3,0.100,1,0.108,1,0.274,51,0.15,0
2010-11-20,14:00,66.0,208.8,570,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,375,28,727,31,79,28,375,10,727,16,79,10,-9900,99,-9900,99,-9900,99,1.1,51,0.100,1,0.108,1,0.273,51,0.15,0
2010-11-20,15:00,72.6,222.2,419,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,249,28,618,31,64,28,249,10,618,16,64,10,-9900,99,-9900,99,-9900,99,1.1,51,0.100,1,0.108,1,0.273,51,0.15,0
2010-11-20,16:00,80.9,233.8,220,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,102,28,381,31,42,28,102,10,381,16,42,10,-9900,99,-9900,99,-9900,99,1.1,3,0.100,1,0.108,1,0.273,51,0.15,0
2010-11-20,17:00,87.8,241.5,26,666,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,28,38,31,5,28,6,10,38,16,5,10,-9900,99,-9900,99,-9900,99,1.0,51,0.100,1,0.108,1,0.272,51,0.15,0
2010-11-20,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.100,1,0.108,1,0.272,51,0.15,0
2010-11-20,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.100,1,0.108,1,0.271,51,0.15,0
2010-11-20,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.100,1,0.108,1,0.271,51,0.15,0
2010-11-20,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.100,1,0.108,1,0.271,51,0.15,0
2010-11-20,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.100,1,0.108,1,0.270,51,0.15,0
2010-11-20,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.100,1,0.108,1,0.270,51,0.15,0
2010-11-20,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.100,1,0.108,1,0.269,51,0.15,0
2010-11-21,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.099,1,0.108,1,0.269,2,0.15,0
2010-11-21,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.099,1,0.108,1,0.269,51,0.15,0
2010-11-21,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.099,1,0.108,1,0.268,51,0.15,0
2010-11-21,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.099,1,0.108,1,0.268,51,0.15,0
2010-11-21,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.099,1,0.108,1,0.267,51,0.15,0
2010-11-21,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.099,1,0.108,1,0.267,51,0.15,0
2010-11-21,7:00,89.1,117.2,4,292,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,28,2,31,0,28,1,10,31,16,0,10,-9900,99,-9900,99,-9900,99,0.8,3,0.099,1,0.061,1,0.266,51,0.15,0
2010-11-21,8:00,83.5,123.4,157,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,46,28,42,31,41,28,72,10,406,16,27,10,-9900,99,-9900,99,-9900,99,0.8,51,0.099,1,0.061,1,0.266,51,0.15,0
2010-11-21,9:00,74.8,134.6,366,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,116,28,39,31,106,28,222,10,683,16,44,10,-9900,99,-9900,99,-9900,99,0.9,51,0.099,1,0.061,1,0.265,51,0.15,0
2010-11-21,10:00,67.7,147.4,531,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,180,28,206,31,102,28,359,10,799,16,56,10,-9900,99,-9900,99,-9900,99,0.9,3,0.099,1,0.061,1,0.265,51,0.15,0
2010-11-21,11:00,62.9,162.0,639,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,353,28,288,31,222,28,452,10,852,16,64,10,-9900,99,-9900,99,-9900,99,0.9,51,0.099,1,0.061,1,0.264,51,0.15,0
2010-11-21,12:00,60.9,177.8,682,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,289,28,33,31,273,28,490,10,870,16,67,10,-9900,99,-9900,99,-9900,99,0.9,51,0.099,1,0.061,1,0.264,51,0.15,0
2010-11-21,13:00,62.1,193.7,657,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,320,28,301,31,179,28,469,10,860,16,65,10,-9900,99,-9900,99,-9900,99,0.9,3,0.099,1,0.061,1,0.263,51,0.15,0
2010-11-21,14:00,66.2,208.7,566,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,81,28,0,31,81,28,388,10,817,16,59,10,-9900,99,-9900,99,-9900,99,0.9,51,0.099,1,0.061,1,0.263,51,0.15,0
2010-11-21,15:00,72.7,222.0,416,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,142,28,130,31,104,28,261,10,720,16,47,10,-9900,99,-9900,99,-9900,99,1.0,51,0.099,1,0.061,1,0.263,51,0.15,0
2010-11-21,16:00,81.1,233.6,217,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,77,28,133,31,57,28,111,10,503,16,33,10,-9900,99,-9900,99,-9900,99,1.1,3,0.099,1,0.061,1,0.262,51,0.15,0
2010-11-21,17:00,87.9,241.3,25,666,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,28,30,31,6,28,8,10,88,16,4,10,-9900,99,-9900,99,-9900,99,1.1,51,0.099,1,0.061,1,0.262,51,0.15,0
2010-11-21,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.099,1,0.061,1,0.261,51,0.15,0
2010-11-21,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.099,1,0.061,1,0.261,51,0.15,0
2010-11-21,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.099,1,0.061,1,0.260,51,0.15,0
2010-11-21,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.099,1,0.061,1,0.260,51,0.15,0
2010-11-21,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.099,1,0.061,1,0.259,51,0.15,0
2010-11-21,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.099,1,0.061,1,0.259,51,0.15,0
2010-11-21,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.099,1,0.061,1,0.258,51,0.15,0
2010-11-22,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.098,1,0.061,1,0.258,2,0.15,0
2010-11-22,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.098,1,0.061,1,0.258,51,0.15,0
2010-11-22,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.098,1,0.061,1,0.258,51,0.15,0
2010-11-22,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.098,1,0.061,1,0.257,51,0.15,0
2010-11-22,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.098,1,0.061,1,0.257,51,0.15,0
2010-11-22,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.098,1,0.061,1,0.257,51,0.15,0
2010-11-22,7:00,89.2,117.5,4,245,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,28,0,31,0,28,0,10,7,16,0,10,-9900,99,-9900,99,-9900,99,2.0,3,0.098,1,0.107,1,0.257,51,0.15,0
2010-11-22,8:00,83.7,123.5,153,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,17,28,0,31,17,28,61,10,259,16,33,10,-9900,99,-9900,99,-9900,99,2.1,51,0.098,1,0.107,1,0.256,51,0.15,0
2010-11-22,9:00,75.0,134.7,362,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,41,28,0,31,41,28,199,10,551,16,57,10,-9900,99,-9900,99,-9900,99,2.1,51,0.098,1,0.107,1,0.256,51,0.15,0
2010-11-22,10:00,67.9,147.5,526,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,67,28,0,31,67,28,331,10,683,16,74,10,-9900,99,-9900,99,-9900,99,2.1,3,0.098,1,0.107,1,0.256,51,0.15,0
2010-11-22,11:00,63.1,162.0,634,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,86,28,0,31,86,28,422,10,745,16,85,10,-9900,99,-9900,99,-9900,99,2.2,51,0.098,1,0.107,1,0.255,51,0.15,0
2010-11-22,12:00,61.1,177.7,677,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,94,28,0,31,94,28,459,10,766,16,90,10,-9900,99,-9900,99,-9900,99,2.2,51,0.098,1,0.107,1,0.255,51,0.15,0
2010-11-22,13:00,62.3,193.6,653,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,89,28,0,31,89,28,438,10,754,16,87,10,-9900,99,-9900,99,-9900,99,2.2,3,0.098,1,0.107,1,0.255,51,0.15,0
2010-11-22,14:00,66.3,208.5,563,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,74,28,0,31,74,28,361,10,705,16,78,10,-9900,99,-9900,99,-9900,99,2.2,51,0.098,1,0.107,1,0.255,51,0.15,0
2010-11-22,15:00,72.9,221.8,413,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,49,28,0,31,49,28,239,10,598,16,63,10,-9900,99,-9900,99,-9900,99,2.2,51,0.098,1,0.107,1,0.255,51,0.15,0
2010-11-22,16:00,81.2,233.4,214,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,22,28,0,31,22,28,97,10,364,16,42,10,-9900,99,-9900,99,-9900,99,2.2,3,0.098,1,0.107,1,0.254,51,0.15,0
2010-11-22,17:00,87.9,241.0,23,643,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,28,0,31,2,28,6,10,35,16,4,10,-9900,99,-9900,99,-9900,99,2.1,51,0.098,1,0.107,1,0.254,51,0.15,0
2010-11-22,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.098,1,0.107,1,0.254,51,0.15,0
2010-11-22,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.098,1,0.107,1,0.253,51,0.15,0
2010-11-22,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.098,1,0.107,1,0.253,51,0.15,0
2010-11-22,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.098,1,0.107,1,0.253,51,0.15,0
2010-11-22,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.098,1,0.107,1,0.253,51,0.15,0
2010-11-22,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.098,1,0.107,1,0.253,51,0.15,0
2010-11-22,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.098,1,0.107,1,0.252,51,0.15,0
2010-11-23,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.098,1,0.107,1,0.252,2,0.15,0
2010-11-23,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.098,1,0.107,1,0.253,51,0.15,0
2010-11-23,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.098,1,0.107,1,0.255,51,0.15,0
2010-11-23,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.098,1,0.107,1,0.256,51,0.15,0
2010-11-23,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.098,1,0.107,1,0.258,51,0.15,0
2010-11-23,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.098,1,0.107,1,0.259,51,0.15,0
2010-11-23,7:00,89.3,117.7,3,222,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,28,0,31,0,28,0,10,2,16,0,10,-9900,99,-9900,99,-9900,99,2.0,3,0.098,1,0.143,1,0.261,51,0.15,0
2010-11-23,8:00,83.9,123.6,148,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,18,28,0,31,18,28,54,10,183,16,35,10,-9900,99,-9900,99,-9900,99,2.1,51,0.098,1,0.143,1,0.262,51,0.15,0
2010-11-23,9:00,75.3,134.7,357,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,179,28,270,31,111,28,187,10,474,16,66,10,-9900,99,-9900,99,-9900,99,2.1,51,0.098,1,0.143,1,0.264,51,0.15,0
2010-11-23,10:00,68.2,147.5,522,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,310,28,343,31,182,28,316,10,616,16,87,10,-9900,99,-9900,99,-9900,99,2.2,3,0.098,1,0.143,1,0.265,51,0.15,0
2010-11-23,11:00,63.3,162.0,630,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,377,28,554,31,129,28,406,10,683,16,100,10,-9900,99,-9900,99,-9900,99,2.4,51,0.098,1,0.143,1,0.267,51,0.15,0
2010-11-23,12:00,61.3,177.6,673,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,412,28,571,31,138,28,443,10,704,16,105,10,-9900,99,-9900,99,-9900,99,2.5,51,0.098,1,0.143,1,0.268,51,0.15,0
2010-11-23,13:00,62.4,193.5,649,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,422,28,690,31,102,28,422,10,690,16,102,10,-9900,99,-9900,99,-9900,99,2.6,3,0.098,1,0.143,1,0.270,51,0.15,0
2010-11-23,14:00,66.5,208.4,559,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,345,28,636,31,91,28,345,10,636,16,91,10,-9900,99,-9900,99,-9900,99,2.7,51,0.098,1,0.143,1,0.271,51,0.15,0
2010-11-23,15:00,73.0,221.7,410,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,224,28,520,31,73,28,224,10,520,16,73,10,-9900,99,-9900,99,-9900,99,2.8,51,0.098,1,0.143,1,0.272,51,0.15,0
2010-11-23,16:00,81.3,233.2,212,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,89,28,281,31,46,28,89,10,281,16,46,10,-9900,99,-9900,99,-9900,99,2.9,3,0.098,1,0.143,1,0.274,51,0.15,0
2010-11-23,17:00,88.0,240.8,22,643,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,28,16,31,4,28,5,10,16,16,4,10,-9900,99,-9900,99,-9900,99,2.6,51,0.098,1,0.143,1,0.275,51,0.15,0
2010-11-23,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.098,1,0.143,1,0.277,51,0.15,0
2010-11-23,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.098,1,0.143,1,0.278,51,0.15,0
2010-11-23,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.098,1,0.143,1,0.280,51,0.15,0
2010-11-23,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.098,1,0.143,1,0.281,51,0.15,0
2010-11-23,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.098,1,0.143,1,0.283,51,0.15,0
2010-11-23,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.098,1,0.143,1,0.284,51,0.15,0
2010-11-23,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.098,1,0.143,1,0.286,51,0.15,0
2010-11-24,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.097,1,0.143,1,0.287,2,0.15,0
2010-11-24,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.097,1,0.143,1,0.287,51,0.15,0
2010-11-24,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.097,1,0.143,1,0.287,51,0.15,0
